region,motif_score,chip_signal,label
chr4:55948505-55949005,8.034328028779893,49.996,1
chrX:1648512-1649012,8.034328028779893,33.527,1
chr1:176881139-176881639,8.034328028779893,64.4545,1
chr2:41869643-41870143,8.034328028779893,59.469,1
chr22:17742361-17742861,8.034328028779893,38.9551,1
chr4:40149820-40150320,8.034328028779893,71.7295,1
chr12:49967330-49967830,8.034328028779893,113.607,1
chr17:82351736-82352236,8.034328028779893,95.5151,1
chr8:46956949-46957449,8.034328028779893,175.424,1
chr12:49967529-49968029,8.034328028779893,70.9974,1
chr7:114026434-114026934,8.034328028779893,65.5601,1
chr1:176880939-176881439,8.034328028779893,82.7799,1
chr2:232439396-232439896,8.034328028779893,6.24262,1
chr14:69346660-69347160,8.034328028779893,56.9789,1
chr17:82351942-82352442,8.034328028779893,71.0172,1
chr9:98791099-98791599,8.034328028779893,100.305,1
chr11:78000068-78000568,8.034328028779893,56.7861,1
chr16:66406366-66406866,8.034328028779893,48.2309,1
chr3:1081952-1082452,8.034328028779893,72.747,1
chr19:18251748-18252248,8.034328028779893,109.171,1
chr11:120510965-120511465,8.034328028779893,42.3958,1
chr11:111565084-111565584,8.034328028779893,43.644,1
chr19:18251953-18252453,8.034328028779893,76.5001,1
chr15:89739992-89740492,8.034328028779893,96.3909,1
chr8:70088524-70089024,8.034328028779893,96.7459,1
chr1:20696542-20697042,8.0268721464003,71.435,1
chr1:23637345-23637845,8.0268721464003,64.2128,1
chr2:111736315-111736815,8.0268721464003,12.0251,1
chr1:20696343-20696843,8.0268721464003,64.7675,1
chr20:57381711-57382211,8.0268721464003,169.101,1
chr2:87229084-87229584,8.0268721464003,10.7987,1
chr8:13727607-13728107,8.0268721464003,20.9205,1
chr19:4266936-4267436,8.0268721464003,28.8575,1
chr12:76790922-76791422,8.0268721464003,49.536,1
chr1:213244542-213245042,8.0268721464003,32.6128,1
chr6:41683536-41684036,8.0268721464003,71.8759,1
chr19:11243201-11243701,8.0268721464003,60.5703,1
chr2:5365819-5366319,8.020907099361674,73.0446,1
chr3:39447805-39448305,8.020907099361674,80.4192,1
chr17:76868099-76868599,8.020907099361674,27.2103,1
chr18:77650741-77651241,8.020907099361674,17.768,1
chr22:37457270-37457770,8.020907099361674,75.4179,1
chr22:37457472-37457972,8.020907099361674,57.8704,1
chr14:104563969-104564469,8.020907099361674,98.5697,1
chr2:26745666-26746166,8.020907099361674,104.895,1
chr4:81351597-81352097,8.020907099361674,66.7779,1
chr14:104564171-104564671,8.020907099361674,64.9855,1
chr2:26745870-26746370,8.020907099361674,82.1167,1
chr1:202274554-202275054,8.020907099361674,65.9037,1
chr18:58493733-58494233,8.020907099361674,34.1717,1
chr4:113394643-113395143,8.020907099361674,63.3939,1
chr9:97710533-97711033,8.014573525916997,94.0665,1
chr1:179809763-179810263,8.014573525916997,93.8645,1
chr15:77035203-77035703,8.014573525916997,46.9893,1
chr1:200979514-200980014,8.014573525916997,49.7909,1
chr11:20128172-20128672,8.014573525916997,67.5782,1
chr1:101567530-101568030,8.014573525916997,33.2115,1
chr15:77035004-77035504,8.014573525916997,56.8799,1
chr14:26984513-26985013,8.014573525916997,65.0638,1
chr12:125236998-125237498,8.014573525916997,56.7392,1
chr7:85041552-85042052,8.014573525916997,73.0938,1
chr15:92917864-92918364,8.014573525916997,109.534,1
chr3:51501973-51502473,8.014573525916997,50.3587,1
chr12:54658588-54659088,8.014573525916997,49.6646,1
chr5:1140254-1140754,8.014573525916997,67.3549,1
chr7:55254747-55255247,8.014573525916997,31.3671,1
chr8:60233390-60233890,8.006563769502389,77.9748,1
chr4:139295606-139296106,8.006563769502389,61.0828,1
chrX:118839427-118839927,8.006563769502389,21.778,1
chr3:61381719-61382219,8.006563769502389,37.1632,1
chr9:85425073-85425573,8.006563769502389,67.6454,1
chr6:6546982-6547482,8.006563769502389,92.7289,1
chr3:79361710-79362210,8.006563769502389,48.072,1
chr9:136694325-136694825,8.006563769502389,41.7768,1
chr17:65198684-65199184,8.006563769502389,120.411,1
chrX:118839219-118839719,8.006563769502389,33.022,1
chr9:100216122-100216622,8.006563769502389,52.4496,1
chr9:136694124-136694624,8.006563769502389,62.6288,1
chr17:74089827-74090327,8.006563769502389,74.8149,1
chr13:97109827-97110327,8.006563769502389,38.9133,1
chr1:46179471-46179971,8.006563769502389,92.2337,1
chr8:60233191-60233691,8.006563769502389,97.6196,1
chr4:107913250-107913750,7.995678626217358,51.7728,1
chr1:44318191-44318691,7.995678626217358,57.1631,1
chr10:34638385-34638885,7.995678626217358,71.5448,1
chr20:46767083-46767583,7.995678626217358,99.3848,1
chr19:45439381-45439881,7.995678626217358,117.729,1
chr14:53295940-53296440,7.995678626217358,59.7417,1
chr6:44062730-44063230,7.995678626217358,17.202,1
chr16:12095314-12095814,7.995678626217358,87.9388,1
chr18:33210521-33211021,7.995678626217358,32.1863,1
chr22:44697322-44697822,7.995678626217358,33.2632,1
chr1:119886096-119886596,7.995678626217358,110.856,1
chr2:96554335-96554835,7.995678626217358,79.6191,1
chr2:96554535-96555035,7.995678626217358,61.6475,1
chr19:45439580-45440080,7.995678626217358,105.851,1
chr20:51326193-51326693,7.995678626217358,128.683,1
chr8:27588166-27588666,7.995678626217358,5.89457,1
chr11:43944690-43945190,7.995678626217358,48.4433,1
chr1:119967938-119968438,7.995678626217358,79.5166,1
chr16:12095110-12095610,7.995678626217358,109.588,1
chr20:64285851-64286351,7.995678626217358,105.929,1
chr18:12237149-12237649,7.995678626217358,64.6068,1
chr11:19259665-19260165,7.995678626217358,64.0395,1
chr19:1266907-1267407,7.991399828238082,36.4805,1
chr12:110936994-110937494,7.991399828238082,86.604,1
chr5:169302463-169302963,7.991399828238082,82.666,1
chr5:126339134-126339634,7.991399828238082,68.3481,1
chr16:84277179-84277679,7.991399828238082,93.2646,1
chr1:119675496-119675996,7.991399828238082,63.2248,1
chr16:48117437-48117937,7.991399828238082,61.6877,1
chr4:89254685-89255185,7.991399828238082,51.8316,1
chr4:16794786-16795286,7.991399828238082,17.7581,1
chr22:43388255-43388755,7.991399828238082,35.9083,1
chr14:85611746-85612246,7.991399828238082,19.2721,1
chr1:3724334-3724834,7.991399828238082,69.6635,1
chr17:57597726-57598226,7.991399828238082,159.236,1
chr5:116067982-116068482,7.982966660701219,70.518,1
chr6:3410826-3411326,7.982966660701219,76.3509,1
chr6:148177579-148178079,7.982966660701219,84.7359,1
chr9:18442560-18443060,7.982966660701219,72.2031,1
chr18:48776984-48777484,7.982966660701219,35.3951,1
chr7:263706-264206,7.982966660701219,20.9944,1
chr18:48777189-48777689,7.982966660701219,29.708,1
chr17:82781718-82782218,7.982966660701219,107.964,1
chr18:70433834-70434334,7.982966660701219,70.3369,1
chr13:29508057-29508557,7.978810700930062,95.8286,1
chr19:4204527-4205027,7.978810700930062,68.5796,1
chr11:77619545-77620045,7.978810700930062,79.5187,1
chr2:131801783-131802283,7.978810700930062,45.954,1
chr1:227542493-227542993,7.978810700930062,42.8926,1
chr1:869651-870151,7.978810700930062,27.6814,1
chrX:18390909-18391409,7.978810700930062,33.9822,1
chr9:36873213-36873713,7.978810700930062,65.6279,1
chr7:150898411-150898911,7.978810700930062,77.3502,1
chr22:38868788-38869288,7.978810700930062,29.9778,1
chr17:11264453-11264953,7.978810700930062,10.4167,1
chr1:24541893-24542393,7.97061622231479,41.5036,1
chr17:54754416-54754916,7.97061622231479,22.6406,1
chr17:18625559-18626059,7.97061622231479,146.399,1
chr19:42566860-42567360,7.97061622231479,48.3878,1
chr11:74453315-74453815,7.97061622231479,100.85,1
chr1:108828046-108828546,7.97061622231479,51.6675,1
chr17:16689837-16690337,7.97061622231479,37.4948,1
chr17:20320707-20321207,7.97061622231479,56.7856,1
chr8:26655431-26655931,7.97061622231479,18.6644,1
chr1:206726208-206726708,7.97061622231479,76.1365,1
chr10:89029779-89030279,7.97061622231479,57.9434,1
chr12:52025533-52026033,7.97061622231479,269.987,1
chr3:71729769-71730269,7.97061622231479,63.9734,1
chr11:75204882-75205382,7.97061622231479,85.739,1
chr19:49443551-49444051,7.97061622231479,118.682,1
chr2:4354533-4355033,7.97061622231479,42.5595,1
chr17:39174840-39175340,7.97061622231479,31.8197,1
chr17:54754619-54755119,7.97061622231479,18.0221,1
chr1:85576884-85577384,7.97061622231479,15.4256,1
chr12:6284966-6285466,7.958607314841775,67.3178,1
chr12:120649133-120649633,7.958607314841775,65.8839,1
chr11:28674315-28674815,7.958607314841775,9.84323,1
chr17:41695909-41696409,7.958607314841775,40.151,1
chr10:116787994-116788494,7.958607314841775,99.8783,1
chr12:49967094-49967594,7.958607314841775,174.097,1
chr10:23068115-23068615,7.958607314841775,85.3195,1
chr11:70755454-70755954,7.958607314841775,74.6403,1
chr16:66947085-66947585,7.958607314841775,55.9285,1
chr12:130826212-130826712,7.958607314841775,48.8097,1
chr22:22692708-22693208,7.958607314841775,73.6396,1
chr5:5141605-5142105,7.958607314841775,49.0567,1
chr8:139705715-139706215,7.958607314841775,70.057,1
chr12:109597616-109598116,7.958607314841775,75.7484,1
chr12:49966882-49967382,7.958607314841775,153.218,1
chr13:79679200-79679700,7.958607314841775,31.3675,1
chr9:113807310-113807810,7.958607314841775,87.2886,1
chr8:139705919-139706419,7.958607314841775,50.27,1
chrX:46796547-46797047,7.958607314841775,50.8313,1
chr10:126749000-126749500,7.958607314841775,52.1876,1
chr19:38226152-38226652,7.954677021213342,48.9834,1
chr7:32691846-32692346,7.954677021213342,34.9748,1
chr3:128794975-128795475,7.954677021213342,64.71,1
chrX:53482040-53482540,7.954677021213342,46.0398,1
chr7:22523860-22524360,7.954677021213342,14.4501,1
chr2:143259339-143259839,7.954677021213342,76.4633,1
chr15:90219679-90220179,7.954677021213342,50.5086,1
chr5:18466038-18466538,7.954677021213342,83.3585,1
chr2:232611571-232612071,7.954677021213342,77.6324,1
chr20:2524304-2524804,7.954677021213342,62.0402,1
chr15:90219479-90219979,7.954677021213342,65.0621,1
chrX:73855453-73855953,7.954677021213342,74.8955,1
chr14:106691537-106692037,7.954677021213342,64.7474,1
chr13:25287310-25287810,7.954677021213342,73.8842,1
chr1:102970442-102970942,7.954677021213342,23.8344,1
chr4:128574576-128575076,7.954677021213342,36.6152,1
chr1:19811183-19811683,7.954677021213342,23.7579,1
chr6:112042930-112043430,7.954677021213342,91.6241,1
chrX:129637427-129637927,7.954677021213342,84.7676,1
chr18:46148654-46149154,7.954677021213342,27.8737,1
chr2:177263400-177263900,7.954677021213342,40.1148,1
chr1:116629987-116630487,7.954677021213342,9.95806,1
chr7:35073342-35073842,7.954677021213342,25.135,1
chr12:8544184-8544684,7.94692155651658,46.8308,1
chr17:74210323-74210823,7.94692155651658,94.1344,1
chr17:76005512-76006012,7.94692155651658,66.2342,1
chr8:10977089-10977589,7.94692155651658,34.6667,1
chr16:75233777-75234277,7.94692155651658,101.653,1
chrX:41115059-41115559,7.94692155651658,34.297,1
chr14:91286390-91286890,7.94692155651658,115.618,1
chr11:1515461-1515961,7.94692155651658,35.2392,1
chr9:126940553-126941053,7.94692155651658,101.999,1
chr8:61139150-61139650,7.94692155651658,71.0599,1
chr20:31503040-31503540,7.94692155651658,122.989,1
chr22:22788084-22788584,7.94692155651658,50.0992,1
chr10:96334851-96335351,7.94692155651658,51.8076,1
chr21:32921603-32922103,7.94692155651658,13.2828,1
chr12:128069363-128069863,7.94692155651658,58.9736,1
chr7:131654614-131655114,7.94692155651658,87.0129,1
chr12:128069562-128070062,7.94692155651658,44.6913,1
chr2:25196360-25196860,7.94692155651658,97.4109,1
chr12:49097937-49098437,7.94692155651658,72.6375,1
chr5:116947864-116948364,7.94692155651658,68.9676,1
chr8:8750636-8751136,7.94692155651658,46.4025,1
chr1:119808901-119809401,7.94692155651658,101.343,1
chr3:51669203-51669703,7.94692155651658,55.5595,1
chr19:13862183-13862683,7.94692155651658,55.8394,1
chr16:11532079-11532579,7.94692155651658,104.679,1
chr1:92994036-92994536,7.94692155651658,48.6316,1
chr19:10390623-10391123,7.94692155651658,71.3297,1
chr8:61138950-61139450,7.94692155651658,99.6257,1
chr5:178146157-178146657,7.943095148663527,148.223,1
chr17:49227579-49228079,7.943095148663527,75.4662,1
chr19:1279642-1280142,7.943095148663527,39.8571,1
chr2:20962906-20963406,7.943095148663527,82.6145,1
chr16:74329337-74329837,7.943095148663527,29.4526,1
chr2:9813765-9814265,7.943095148663527,86.0407,1
chr1:20430334-20430834,7.943095148663527,64.0045,1
chr3:184469273-184469773,7.943095148663527,106.755,1
chr16:70165011-70165511,7.943095148663527,49.6048,1
chr17:49227372-49227872,7.943095148663527,106.754,1
chr22:46803284-46803784,7.943095148663527,45.7851,1
chr9:96218109-96218609,7.943095148663527,110.585,1
chr16:74430042-74430542,7.943095148663527,72.3561,1
chr3:51719076-51719576,7.943095148663527,69.7356,1
chr17:31842472-31842972,7.943095148663527,61.0699,1
chr1:224851430-224851930,7.943095148663527,79.705,1
chr5:178145958-178146458,7.943095148663527,189.627,1
chr6:68968025-68968525,7.935542010773082,68.2146,1
chr1:150168911-150169411,7.935542010773082,121.264,1
chr8:122733695-122734195,7.935542010773082,82.0786,1
chr2:222708181-222708681,7.935542010773082,64.1309,1
chr17:74791397-74791897,7.935542010773082,91.618,1
chrX:8323319-8323819,7.935542010773082,12.3404,1
chr6:93423533-93424033,7.935542010773082,21.8694,1
chr15:64810058-64810558,7.935542010773082,91.009,1
chr19:46542615-46543115,7.935542010773082,71.8641,1
chr8:125702671-125703171,7.935542010773082,85.3353,1
chr12:51890002-51890502,7.935542010773082,7.96696,1
chr8:125702460-125702960,7.935542010773082,114.29,1
chr8:122733492-122733992,7.935542010773082,115.785,1
chr15:89358522-89359022,7.935542010773082,194.626,1
chr1:165257863-165258363,7.935542010773082,48.6966,1
chr15:89358721-89359221,7.935542010773082,204.602,1
chr11:11787693-11788193,7.935542010773082,43.6163,1
chr8:143383497-143383997,7.935542010773082,82.7453,1
chr12:51889795-51890295,7.935542010773082,11.6032,1
chr8:143383696-143384196,7.935542010773082,60.2175,1
chr22:26645207-26645707,7.935542010773082,60.3934,1
chr6:158220773-158221273,7.935542010773082,41.3575,1
chr7:41002983-41003483,7.935542010773082,63.1343,1
chr15:64809855-64810355,7.935542010773082,128.859,1
chr2:237072277-237072777,7.935542010773082,70.6826,1
chr1:37434228-37434728,7.928117992693875,93.4165,1
chr8:117328879-117329379,7.928117992693875,56.3956,1
chr8:139023043-139023543,7.928117992693875,68.1909,1
chr11:68297672-68298172,7.928117992693875,131.971,1
chr3:100590499-100590999,7.928117992693875,78.5912,1
chr18:31555806-31556306,7.928117992693875,56.2233,1
chrX:101415426-101415926,7.928117992693875,69.056,1
chr16:48113436-48113936,7.928117992693875,23.2001,1
chr19:4811591-4812091,7.928117992693875,23.076,1
chr14:92686810-92687310,7.928117992693875,70.1609,1
chr17:78445529-78446029,7.928117992693875,49.3702,1
chr7:142496663-142497163,7.928117992693875,47.2893,1
chr11:68297874-68298374,7.928117992693875,96.392,1
chr17:81253262-81253762,7.928117992693875,62.1168,1
chr11:72703970-72704470,7.928117992693875,7.80213,1
chr7:142496449-142496949,7.928117992693875,66.4535,1
chr16:85987364-85987864,7.928117992693875,13.3551,1
chr12:39318131-39318631,7.928117992693875,51.7923,1
chr8:66176751-66177251,7.928117992693875,21.6712,1
chr6:44593406-44593906,7.91721462968355,39.619,1
chr1:32872570-32873070,7.91721462968355,49.3476,1
chr14:60349841-60350341,7.91721462968355,70.2888,1
chr12:3135399-3135899,7.91721462968355,50.1198,1
chr3:59575337-59575837,7.91721462968355,52.2793,1
chr6:39166346-39166846,7.91721462968355,79.6217,1
chr6:153024369-153024869,7.91721462968355,64.7116,1
chr6:29017182-29017682,7.91721462968355,81.535,1
chr11:61797104-61797604,7.91721462968355,95.4655,1
chr2:198296620-198297120,7.91721462968355,48.9023,1
chr9:131057734-131058234,7.91721462968355,87.959,1
chr16:23557250-23557750,7.91721462968355,81.3039,1
chr11:12281786-12282286,7.91721462968355,85.873,1
chr2:218995935-218996435,7.91721462968355,80.7542,1
chr6:29016978-29017478,7.91721462968355,104.732,1
chr18:37778454-37778954,7.91721462968355,31.7093,1
chrX:28177138-28177638,7.913640169325252,13.2395,1
chr11:66068178-66068678,7.913640169325252,85.99,1
chr3:135895074-135895574,7.913640169325252,77.5371,1
chr1:112880881-112881381,7.913640169325252,70.3218,1
chr12:117671593-117672093,7.913640169325252,87.3172,1
chr12:25241121-25241621,7.913640169325252,41.4712,1
chrX:71129126-71129626,7.913640169325252,48.1963,1
chr14:24734858-24735358,7.913640169325252,74.4865,1
chr1:166478969-166479469,7.913640169325252,29.4031,1
chr10:79929357-79929857,7.913640169325252,53.057,1
chr11:58675505-58676005,7.913640169325252,41.5728,1
chr8:72943944-72944444,7.913640169325252,55.7105,1
chr7:48110088-48110588,7.913640169325252,90.2639,1
chr7:48110289-48110789,7.913640169325252,68.1246,1
chr6:108518904-108519404,7.913640169325252,41.2807,1
chr16:81403656-81404156,7.906578314837765,78.226,1
chr3:124079293-124079793,7.906578314837765,74.0605,1
chr12:49763118-49763618,7.906578314837765,50.7221,1
chr11:57349773-57350273,7.906578314837765,25.793,1
chr1:17406311-17406811,7.906578314837765,44.8886,1
chr1:47192816-47193316,7.906578314837765,68.2993,1
chr12:6825515-6826015,7.906578314837765,58.5942,1
chr14:103292733-103293233,7.906578314837765,113.186,1
chr16:81403455-81403955,7.906578314837765,104.288,1
chr12:49762919-49763419,7.906578314837765,64.4705,1
chrX:70097342-70097842,7.906578314837765,31.6829,1
chr16:66867759-66868259,7.906578314837765,49.5448,1
chr14:105045660-105046160,7.906578314837765,181.154,1
chr1:17406106-17406606,7.906578314837765,60.1071,1
chr1:202192959-202193459,7.899629454882437,69.9227,1
chr1:202192753-202193253,7.899629454882437,99.2867,1
chr9:97399277-97399777,7.899629454882437,68.6033,1
chr19:46513401-46513901,7.899629454882437,83.5277,1
chr9:97399077-97399577,7.899629454882437,93.6196,1
chr6:71533769-71534269,7.899629454882437,22.3644,1
chr18:62249449-62249949,7.899629454882437,20.8013,1
chr12:30844475-30844975,7.899629454882437,26.4942,1
chr7:120791939-120792439,7.899629454882437,70.6861,1
chr6:133916712-133917212,7.899629454882437,68.3361,1
chr3:109023610-109024110,7.899629454882437,77.9056,1
chr6:133916507-133917007,7.899629454882437,106.475,1
chr15:79380961-79381461,7.899629454882437,118.656,1
chr5:66171233-66171733,7.899629454882437,34.6672,1
chr1:147273653-147274153,7.899629454882437,118.354,1
chr2:238970425-238970925,7.899629454882437,46.558,1
chr20:8305380-8305880,7.892790030352131,82.4332,1
chr8:121248930-121249430,7.892790030352131,77.4084,1
chr1:226125100-226125600,7.892790030352131,71.3289,1
chr11:64304229-64304729,7.892790030352131,83.4865,1
chr12:51980275-51980775,7.892790030352131,117.091,1
chr8:121248728-121249228,7.892790030352131,112.833,1
chr20:33299072-33299572,7.892790030352131,60.4526,1
chr2:230160091-230160591,7.892790030352131,45.5322,1
chr9:98998790-98999290,7.892790030352131,68.5298,1
chr3:141303334-141303834,7.892790030352131,69.769,1
chr10:79608707-79609207,7.892790030352131,69.597,1
chr16:4548701-4549201,7.892790030352131,44.0526,1
chr10:70364444-70364944,7.892790030352131,75.8557,1
chr17:65137019-65137519,7.892790030352131,136.585,1
chr8:66688834-66689334,7.886056647693163,66.1268,1
chrX:104922097-104922597,7.886056647693163,130.768,1
chr9:126690306-126690806,7.886056647693163,68.2972,1
chr15:101007132-101007632,7.886056647693163,102.783,1
chr9:72038884-72039384,7.886056647693163,57.8893,1
chr15:101006920-101007420,7.886056647693163,126.453,1
chr3:43769355-43769855,7.886056647693163,40.5598,1
chr1:32772937-32773437,7.886056647693163,94.0232,1
chr15:43204255-43204755,7.886056647693163,64.0862,1
chr11:26649717-26650217,7.886056647693163,49.8439,1
chr5:149381803-149382303,7.886056647693163,90.2467,1
chr17:38333599-38334099,7.886056647693163,41.9204,1
chr17:10226827-10227327,7.886056647693163,61.5048,1
chrX:17690044-17690544,7.886056647693163,40.0968,1
chr3:94249454-94249954,7.886056647693163,82.8762,1
chr3:172332443-172332943,7.87942606879415,81.1931,1
chr6:3933032-3933532,7.87942606879415,62.9252,1
chr1:9867410-9867910,7.87942606879415,72.9061,1
chr20:41339950-41340450,7.87942606879415,180.627,1
chr3:18389069-18389569,7.87942606879415,53.4116,1
chr1:39653462-39653962,7.87942606879415,66.9326,1
chr10:93352571-93353071,7.87942606879415,48.9582,1
chr8:144096162-144096662,7.87942606879415,68.0649,1
chr1:238238623-238239123,7.87942606879415,35.1813,1
chr1:111755453-111755953,7.87942606879415,68.9795,1
chr10:116796859-116797359,7.87942606879415,107.534,1
chr11:113532663-113533163,7.87942606879415,30.6737,1
chr14:55089484-55089984,7.87942606879415,98.0021,1
chr8:144095949-144096449,7.87942606879415,92.8346,1
chr1:54081587-54082087,7.87942606879415,56.4756,1
chr22:19909866-19910366,7.87942606879415,72.936,1
chr18:48446551-48447051,7.87942606879415,58.0817,1
chr2:44981516-44982016,7.87942606879415,59.6676,1
chr1:244603360-244603860,7.872895201635193,56.0897,1
chr3:87350540-87351040,7.872895201635193,77.4562,1
chr1:12658911-12659411,7.872895201635193,60.9574,1
chr20:1313438-1313938,7.872895201635193,59.1225,1
chr9:132236331-132236831,7.872895201635193,101.702,1
chr1:158203761-158204261,7.872895201635193,58.8252,1
chr1:47179073-47179573,7.872895201635193,58.4818,1
chr19:38243752-38244252,7.872895201635193,58.9492,1
chr3:40584465-40584965,7.872895201635193,69.6629,1
chr10:112314813-112315313,7.872895201635193,81.4287,1
chr9:132236532-132237032,7.872895201635193,76.6174,1
chr5:180789901-180790401,7.872895201635193,36.5267,1
chr19:54168426-54168926,7.872895201635193,43.4053,1
chr11:2531316-2531816,7.872895201635193,44.0322,1
chr11:102287860-102288360,7.872895201635193,29.9102,1
chr1:55021979-55022479,7.872895201635193,119.219,1
chr8:97559953-97560453,7.866461091629782,147.534,1
chr18:58180707-58181207,7.866461091629782,33.8675,1
chr19:55088451-55088951,7.866461091629782,21.8389,1
chr18:55384498-55384998,7.866461091629782,7.66595,1
chr12:110431280-110431780,7.866461091629782,56.766,1
chr2:174771697-174772197,7.866461091629782,65.4212,1
chr10:110547097-110547597,7.866461091629782,72.4673,1
chr19:49546907-49547407,7.866461091629782,77.9535,1
chr10:131786948-131787448,7.866461091629782,56.3944,1
chr7:127066937-127067437,7.866461091629782,11.6732,1
chr12:40622173-40622673,7.866461091629782,58.0003,1
chr2:174771498-174771998,7.866461091629782,79.3063,1
chr17:49998181-49998681,7.866461091629782,100.014,1
chr12:99043260-99043760,7.866461091629782,76.7286,1
chr10:106711235-106711735,7.866461091629782,50.7801,1
chr22:45994764-45995264,7.860120913598763,35.4126,1
chr1:26363761-26364261,7.860120913598763,72.5054,1
chr2:37890867-37891367,7.860120913598763,85.1736,1
chr2:48589125-48589625,7.860120913598763,72.0666,1
chr22:31313207-31313707,7.860120913598763,72.8822,1
chr1:151594064-151594564,7.860120913598763,137.094,1
chr3:39101045-39101545,7.860120913598763,62.1271,1
chr11:14249288-14249788,7.860120913598763,70.5414,1
chr8:142739366-142739866,7.860120913598763,62.2342,1
chr5:171484357-171484857,7.860120913598763,88.22,1
chr22:23385828-23386328,7.860120913598763,76.5386,1
chr19:8506070-8506570,7.860120913598763,33.2177,1
chr4:189792958-189793458,7.860120913598763,37.4287,1
chr1:11838606-11839106,7.860120913598763,63.0334,1
chr2:22904036-22904536,7.860120913598763,29.106,1
chr6:31128040-31128540,7.860120913598763,37.8346,1
chr6:52049421-52049921,7.860120913598763,60.5878,1
chr1:239951464-239951964,7.85078088734462,35.4825,1
chr19:19145961-19146461,7.85078088734462,61.1835,1
chr3:10941989-10942489,7.85078088734462,45.8984,1
chr7:30564218-30564718,7.85078088734462,75.7698,1
chr5:173973096-173973596,7.85078088734462,99.5018,1
chr2:218168794-218169294,7.85078088734462,43.8978,1
chr20:4085182-4085682,7.85078088734462,74.5222,1
chr2:218169008-218169508,7.85078088734462,32.9225,1
chr19:15091796-15092296,7.85078088734462,47.3834,1
chr8:40201685-40202185,7.85078088734462,43.8524,1
chr19:1244294-1244794,7.85078088734462,44.8997,1
chr11:67506060-67506560,7.85078088734462,93.6555,1
chr16:17921500-17922000,7.85078088734462,77.1602,1
chr22:20156915-20157415,7.85078088734462,69.2624,1
chr1:239987083-239987583,7.85078088734462,36.5112,1
chr7:101363863-101364363,7.85078088734462,94.7253,1
chr3:16247234-16247734,7.85078088734462,103.11,1
chr16:4650421-4650921,7.85078088734462,58.4182,1
chr16:17194125-17194625,7.85078088734462,30.2485,1
chr2:218301192-218301692,7.85078088734462,89.851,1
chrX:11758243-11758743,7.85078088734462,9.20778,1
chr16:66270422-66270922,7.85078088734462,30.3457,1
chr20:31440231-31440731,7.844663962534939,21.4623,1
chr12:131851156-131851656,7.844663962534939,27.5975,1
chr14:23559407-23559907,7.844663962534939,125.239,1
chr8:101123384-101123884,7.844663962534939,80.4109,1
chr12:121443145-121443645,7.844663962534939,90.6517,1
chr20:59598781-59599281,7.844663962534939,100.604,1
chr18:63994763-63995263,7.844663962534939,24.5605,1
chr1:209248604-209249104,7.844663962534939,46.945,1
chr16:58511818-58512318,7.844663962534939,38.7568,1
chr20:59598580-59599080,7.844663962534939,134.054,1
chr8:101123185-101123685,7.844663962534939,99.3272,1
chr1:110780804-110781304,7.844663962534939,60.5446,1
chr12:39273118-39273618,7.844663962534939,46.3554,1
chr12:101773503-101774003,7.844663962534939,78.3378,1
chr20:20824916-20825416,7.838631997765025,78.5619,1
chr2:233711360-233711860,7.838631997765025,62.0377,1
chr1:32712101-32712601,7.838631997765025,137.596,1
chr9:124853059-124853559,7.838631997765025,157.262,1
chr3:108662072-108662572,7.838631997765025,61.4611,1
chr6:17086300-17086800,7.838631997765025,58.6714,1
chr9:124852829-124853329,7.838631997765025,231.441,1
chr17:75238594-75239094,7.838631997765025,81.9471,1
chr5:148957546-148958046,7.838631997765025,80.5127,1
chr7:151782801-151783301,7.838631997765025,120.807,1
chr2:110811672-110812172,7.838631997765025,72.8607,1
chr1:91165203-91165703,7.838631997765025,44.0287,1
chr2:205775988-205776488,7.838631997765025,71.4382,1
chr17:74361412-74361912,7.838631997765025,30.8677,1
chr1:32712305-32712805,7.838631997765025,103.146,1
chr2:205776190-205776690,7.838631997765025,49.7872,1
chr7:132318667-132319167,7.838631997765025,67.377,1
chr7:151783001-151783501,7.838631997765025,86.097,1
chr7:100450391-100450891,7.832682665251823,71.6622,1
chr12:123842041-123842541,7.832682665251823,7.36609,1
chr1:21231905-21232405,7.832682665251823,43.8363,1
chr20:63008991-63009491,7.832682665251823,152.156,1
chr5:174419468-174419968,7.832682665251823,105.041,1
chr7:100450590-100451090,7.832682665251823,53.6183,1
chr6:104525645-104526145,7.832682665251823,88.8909,1
chr6:34027572-34028072,7.832682665251823,81.5772,1
chr1:91166057-91166557,7.832682665251823,41.6879,1
chr2:217789129-217789629,7.832682665251823,128.697,1
chr7:65722223-65722723,7.832682665251823,71.4885,1
chr1:24070775-24071275,7.832682665251823,52.7525,1
chr19:29873442-29873942,7.832682665251823,51.5209,1
chr19:42419988-42420488,7.823908740944319,59.5006,1
chr14:69818627-69819127,7.823908740944319,101.524,1
chr1:206583603-206584103,7.823908740944319,130.927,1
chr7:153381488-153381988,7.823908740944319,84.3993,1
chr19:51660939-51661439,7.823908740944319,54.1411,1
chr1:160834896-160835396,7.823908740944319,43.1867,1
chr1:156910370-156910870,7.823908740944319,49.9842,1
chr3:133818763-133819263,7.823908740944319,75.8818,1
chr1:156910167-156910667,7.823908740944319,63.954,1
chr13:39684475-39684975,7.823908740944319,32.5614,1
chr5:152560485-152560985,7.823908740944319,61.4254,1
